temperature_c,humidity,wind_speed_kmh,precipitation,battery_percentage,vehicle_speed_kmh,hvac_usage,terrain_type,battery_age_years,battery_capacity_kwh,epa_range_km,vehicle_weight_kg,range_degradation_pct
-12.5,27,78.8,snow,48,39.6,False,flat,4.6,65.5,450.3,1765,42.85
8.4,60,48.6,rain,35,45.6,True,hilly,0.8,80.1,504.2,2301,31.8
20.0,33,40.1,snow,11,114.6,True,mountainous,9.3,71.3,429.2,2347,42.99
16.2,96,30.6,none,97,47.2,False,flat,6.1,95.9,503.1,1501,10.51
-10.4,13,71.9,none,84,41.1,True,flat,1.6,69.3,438.7,1909,41.89
36.8,28,19.5,none,65,118.0,True,mountainous,5.6,55.4,338.3,1813,36.99
21.7,32,22.9,snow,85,74.4,False,flat,1.2,69.0,474.5,2344,11.46
8.8,47,9.8,none,83,45.7,True,flat,1.5,95.0,540.0,1608,19.43
12.8,31,60.7,snow,94,88.2,True,flat,0.8,70.0,461.6,2122,28.24
-0.6,54,47.6,none,45,34.2,True,flat,8.7,48.8,271.4,2009,30.39
-12.7,89,48.7,none,60,72.7,True,flat,5.5,72.5,387.4,2425,46.92
-5.1,74,17.5,none,19,89.0,True,flat,3.3,63.3,317.8,1974,37.27
23.0,62,52.1,none,97,125.7,False,flat,0.0,79.0,536.4,1577,9.4
-29.0,18,61.2,none,99,62.6,True,hilly,4.7,54.5,320.9,2389,65.0
-21.9,72,28.6,none,81,106.5,True,flat,5.1,59.3,330.1,2101,60.09
-26.8,25,64.1,none,51,43.3,True,flat,3.4,71.0,412.2,2168,65.0
-27.1,81,27.9,none,55,73.4,True,hilly,4.8,47.1,302.5,2220,65.0
29.9,33,60.7,none,49,52.3,False,flat,1.0,52.6,304.5,2328,2.52
19.3,48,2.7,rain,36,79.2,False,hilly,9.2,88.1,480.2,2239,19.22
3.2,42,44.1,none,58,71.7,True,flat,2.6,96.4,498.7,1757,28.97
-23.2,87,77.6,none,15,128.0,True,flat,9.5,98.2,612.9,2458,65.0
4.4,21,78.5,none,99,121.7,True,flat,4.9,96.2,668.4,1645,29.38
3.1,61,22.5,rain,48,88.2,True,hilly,8.6,96.5,605.1,1914,36.34
-17.9,23,35.3,none,93,47.7,True,flat,5.8,89.3,615.4,2032,48.3
0.4,73,5.0,snow,75,85.7,True,mountainous,8.4,84.1,568.4,1554,50.94
-2.1,91,69.9,none,36,109.2,True,hilly,0.1,53.9,286.4,1625,41.68
13.1,49,45.5,none,30,33.8,False,flat,1.9,66.5,449.4,1689,7.79
14.5,54,30.8,none,100,73.4,True,hilly,3.5,63.9,319.5,2370,20.67
-26.8,93,9.0,none,79,34.3,True,flat,3.0,83.8,504.5,2101,65.0
-3.8,57,75.7,none,32,54.4,True,flat,9.5,68.5,414.3,1601,36.75
13.8,54,42.4,none,16,39.2,True,flat,3.9,61.6,397.6,2233,13.52
5.2,62,22.6,none,73,126.1,True,flat,9.7,88.8,578.6,1956,39.63
30.0,72,28.0,none,37,46.9,False,flat,6.5,85.0,464.4,1659,9.41
16.1,20,21.7,rain,30,45.0,False,flat,8.4,62.1,420.2,2062,15.98
-18.6,84,48.1,none,76,127.2,True,hilly,3.9,65.2,349.1,1885,62.34
-25.1,49,74.4,none,71,81.6,True,flat,1.9,93.6,647.9,2148,65.0
15.0,17,68.5,snow,53,105.8,True,flat,0.5,84.0,585.2,2480,34.3
-28.1,81,36.8,none,95,62.7,True,flat,6.6,81.4,520.4,2228,65.0
11.0,44,66.1,none,71,83.3,True,hilly,9.7,82.7,520.8,2012,30.72
35.8,19,33.8,rain,90,30.7,True,flat,1.2,46.1,321.0,2113,11.46
10.3,67,20.2,none,27,70.9,True,hilly,7.7,73.8,404.8,2274,29.05
-2.8,89,78.7,rain,37,85.5,True,mountainous,3.6,57.5,361.2,1730,56.88
15.0,90,24.3,none,19,81.4,False,mountainous,9.9,45.1,262.1,1635,31.38
2.1,96,25.9,none,37,70.6,True,flat,8.7,83.9,447.4,2076,39.3
8.2,88,79.2,none,97,108.8,True,flat,2.3,58.3,306.2,2246,27.66
35.9,10,10.7,none,97,80.2,True,flat,7.7,58.6,375.1,1922,21.0
-3.0,44,60.8,none,78,93.6,True,hilly,7.3,78.4,427.9,1694,38.39
37.3,84,74.9,none,57,48.5,True,flat,7.6,80.0,495.7,2138,22.91
33.4,43,40.9,rain,80,116.2,False,flat,0.8,68.4,374.7,2177,10.14
-16.3,64,0.2,rain,60,66.3,False,hilly,8.1,73.4,433.6,2289,50.7
-25.1,65,30.0,rain,10,78.2,True,flat,2.6,90.9,589.7,2086,65.0
-22.9,43,8.9,rain,55,65.2,False,flat,5.9,46.4,281.2,1866,62.47
-28.7,91,33.3,none,64,119.2,True,flat,1.2,43.9,296.2,1719,65.0
-23.4,55,63.2,rain,34,120.1,True,flat,5.6,79.4,480.4,1542,65.0
17.8,52,35.1,none,28,52.4,False,flat,9.1,76.2,410.8,1901,7.84
-25.0,100,34.6,none,35,105.3,True,flat,1.8,51.2,347.6,2270,65.0
-7.7,54,44.5,rain,66,40.3,True,flat,8.6,71.3,416.2,2253,49.56
29.1,26,46.5,none,23,33.0,False,hilly,4.4,84.7,570.7,2442,14.03
-28.4,56,68.5,rain,75,113.7,True,mountainous,3.2,83.9,458.5,1518,65.0
27.0,83,24.7,none,48,43.1,False,hilly,0.6,75.7,475.1,1677,5.78
-10.3,80,65.7,none,42,45.5,True,flat,5.3,47.8,254.9,2161,43.82
-21.7,81,45.3,none,83,90.7,True,flat,2.0,58.2,300.5,2042,65.0
18.8,74,24.0,none,56,111.7,False,flat,9.4,64.3,450.3,2218,13.83
14.0,33,23.6,rain,44,49.0,True,hilly,2.4,87.3,438.3,1889,21.46
31.4,88,28.9,snow,89,41.4,True,flat,5.9,72.6,449.0,1853,20.51
21.5,90,49.8,none,43,37.7,False,flat,5.6,84.0,422.2,2199,7.8
26.2,27,18.5,none,87,32.5,False,flat,3.4,95.4,582.3,1909,6.53
-10.3,22,73.6,none,55,41.6,True,mountainous,8.5,77.4,402.7,1759,59.83
-17.6,98,46.0,rain,29,124.3,False,flat,1.8,54.2,356.6,1802,47.27
22.5,88,73.6,none,65,39.5,False,hilly,8.2,48.4,270.2,1720,13.63
26.5,90,3.7,snow,36,89.8,False,flat,2.1,40.0,227.7,1511,13.24
39.3,90,27.4,none,23,122.1,True,flat,0.4,50.5,278.2,2192,19.78
-1.1,59,1.8,rain,18,92.8,True,hilly,9.4,56.2,293.6,2235,44.16
-4.0,68,21.8,none,32,33.3,True,hilly,6.4,56.2,337.2,2292,42.83
24.3,59,69.0,none,76,89.6,False,hilly,6.3,80.0,471.8,1679,16.65
-6.1,15,2.9,none,85,120.3,True,flat,2.7,49.0,298.0,2414,41.62
35.2,77,34.9,rain,88,62.3,True,flat,1.4,66.1,413.4,1831,13.33
30.1,55,9.4,rain,34,61.4,False,flat,7.1,40.3,208.6,2394,13.48
0.0,68,33.3,none,69,54.9,True,hilly,5.2,55.7,324.4,1772,32.74
22.6,55,67.1,none,31,80.6,False,hilly,3.2,42.5,262.6,1542,9.98
22.8,54,49.8,snow,66,53.8,False,mountainous,3.2,82.6,466.2,2018,33.26
-22.8,25,58.9,snow,90,102.4,True,flat,8.9,61.3,329.7,2030,65.0
33.2,35,27.9,none,14,94.5,True,hilly,8.9,68.8,427.5,2401,29.36
5.4,24,75.6,none,99,70.1,True,flat,2.7,85.7,551.6,2170,31.04
27.9,28,56.7,none,84,102.3,False,flat,7.9,91.8,596.6,2326,11.11
-7.6,98,33.7,rain,79,39.8,True,flat,2.3,71.0,401.2,2353,42.18
32.7,24,34.1,none,72,105.0,True,hilly,8.1,79.0,410.6,1988,27.47
-2.8,34,73.5,none,79,90.3,True,mountainous,1.3,84.2,574.9,2408,45.94
-29.2,63,46.1,none,100,93.0,True,flat,7.6,57.1,364.2,2224,65.0
33.4,65,56.5,none,79,36.5,True,hilly,5.6,82.4,568.6,1609,24.0
-23.6,24,33.4,none,42,91.8,True,flat,1.2,79.2,419.2,1749,65.0
-7.6,81,17.9,none,65,79.4,True,flat,6.2,66.6,420.4,1603,37.58
36.5,81,57.9,none,40,78.6,True,hilly,1.9,60.4,326.0,2084,22.21
36.5,31,48.6,rain,97,62.2,True,flat,1.9,98.4,662.6,1723,13.71
10.1,36,40.1,snow,91,30.8,True,flat,4.5,99.2,598.9,2442,32.66
14.2,94,49.9,none,61,72.3,True,mountainous,9.6,81.7,495.6,2393,37.48
1.4,84,16.7,none,80,70.1,True,flat,8.9,63.0,432.6,2295,35.19
-9.5,73,63.5,none,92,72.3,True,mountainous,8.3,85.1,477.2,2378,56.52
-7.0,17,75.9,rain,32,91.2,True,hilly,8.5,80.8,503.7,2343,52.18
17.1,48,71.3,rain,62,60.0,False,hilly,5.0,72.7,384.5,1675,18.6
22.7,60,25.7,rain,53,56.9,False,flat,3.7,47.9,274.4,1591,10.5
25.4,27,32.5,rain,79,79.8,False,mountainous,8.8,96.8,521.7,2198,30.04
25.3,50,64.7,none,44,89.2,False,hilly,0.8,54.0,291.6,1842,12.37
-23.6,64,47.6,none,74,86.7,True,flat,10.0,63.6,402.1,2126,65.0
4.6,39,43.8,none,46,118.2,True,hilly,5.5,60.5,337.4,2134,42.9
-26.0,80,74.1,rain,20,106.9,False,hilly,5.4,49.2,270.8,2358,65.0
8.5,86,42.9,none,20,35.2,True,hilly,2.9,41.5,274.4,1662,20.06
0.9,39,41.2,snow,21,86.3,True,flat,1.7,95.8,569.7,2385,41.44
32.1,85,3.4,rain,13,71.8,True,flat,6.8,84.4,486.0,1825,24.86
-5.4,19,5.6,rain,58,66.1,True,hilly,3.6,41.2,273.5,2391,39.94
-21.8,85,0.6,none,70,125.8,True,flat,3.0,81.3,485.8,1704,65.0
-20.0,24,73.1,none,21,75.7,True,flat,1.6,47.8,316.8,1660,54.35
23.3,17,32.7,rain,65,101.9,False,flat,5.4,83.4,470.3,2116,14.65
13.3,68,37.5,none,64,126.7,True,hilly,5.9,70.3,486.8,2404,33.12
-22.9,52,67.6,none,23,45.1,True,flat,4.4,98.7,675.6,1987,65.0
-24.1,92,48.7,snow,46,35.5,True,hilly,0.1,65.9,438.3,1582,65.0
19.1,43,48.8,rain,78,61.4,False,hilly,4.9,84.9,460.8,2370,16.62
-24.9,36,23.7,none,12,34.4,True,flat,2.7,42.5,274.2,1998,65.0
27.5,55,66.7,rain,23,41.7,False,flat,1.4,96.1,637.9,2005,4.68
19.4,51,13.3,none,100,129.2,False,flat,5.8,73.7,422.3,1716,13.58
-24.3,41,4.3,none,76,126.0,True,mountainous,6.7,58.9,310.8,1699,65.0
-24.1,72,15.3,none,52,99.1,True,flat,5.2,47.6,263.7,2110,65.0
39.1,78,21.4,rain,67,105.3,True,flat,6.1,78.4,484.1,1931,28.33
-3.8,87,22.6,none,86,44.0,True,hilly,6.1,84.8,466.6,1648,42.4
-4.1,98,53.6,none,86,89.5,False,flat,1.2,45.1,285.3,2477,23.4
26.9,34,17.4,none,39,45.4,False,hilly,2.2,49.9,288.5,1547,9.21
36.3,74,54.1,snow,54,67.8,True,flat,0.1,63.1,344.1,1543,23.91
39.0,45,7.3,none,67,64.5,True,flat,9.8,91.1,567.2,2479,18.65
22.7,71,11.8,none,16,91.4,False,flat,2.1,99.0,509.5,1721,5.49
-3.7,53,40.7,none,95,38.0,True,flat,8.1,84.7,529.4,1514,35.43
-24.2,99,73.8,none,49,40.3,True,flat,7.8,40.3,280.3,1898,65.0
24.4,76,68.8,none,43,91.0,False,flat,7.1,94.2,605.1,1719,13.02
9.1,96,77.5,rain,92,93.6,True,hilly,4.5,41.6,235.3,2306,32.34
-0.3,85,52.0,none,21,64.0,True,flat,5.8,93.8,638.3,1753,27.77
33.4,91,54.1,snow,14,44.7,False,hilly,1.9,64.6,391.3,2317,19.08
-22.2,83,50.0,none,72,118.6,True,flat,1.1,84.5,511.8,2031,65.0
4.5,51,49.8,none,45,35.3,True,flat,3.5,45.2,260.3,2305,23.3
-29.2,33,11.8,none,79,101.7,True,hilly,8.3,49.9,254.7,2114,65.0
2.8,43,43.5,none,16,44.0,True,hilly,5.6,67.0,371.4,2256,39.48
-26.1,12,30.9,snow,45,93.7,True,flat,7.6,42.3,280.8,1959,65.0
-21.7,57,35.4,rain,31,96.4,True,hilly,8.9,63.4,349.9,1921,65.0
-21.8,55,41.9,none,77,110.4,True,flat,5.6,85.1,495.8,1954,65.0
15.4,57,10.3,none,30,69.5,False,flat,3.7,79.3,496.9,2243,11.22
22.2,98,28.8,none,51,32.2,True,hilly,8.6,61.1,340.0,1942,22.0
10.8,92,5.1,none,84,111.1,True,flat,2.3,40.5,268.5,1792,17.77
37.4,25,78.4,rain,92,74.4,False,flat,0.2,56.2,381.9,2311,10.59
-3.8,43,9.5,rain,75,114.7,True,flat,0.5,86.6,443.6,1915,37.37
-10.0,48,20.7,none,49,107.6,True,flat,5.8,60.4,371.6,1947,43.79
30.8,42,71.3,none,61,79.8,True,hilly,8.9,62.6,357.0,1582,24.79
-14.3,82,38.6,none,72,129.9,False,flat,5.6,44.5,271.5,1866,48.63
37.4,57,10.9,snow,89,76.2,True,hilly,4.1,76.1,463.7,2323,25.7
-29.1,61,30.7,none,90,99.7,False,flat,5.8,77.3,388.1,2168,65.0
37.9,87,9.3,none,94,97.0,True,flat,6.7,65.9,414.7,1632,16.05
-27.0,83,16.0,none,83,81.8,False,hilly,7.6,85.6,465.2,1969,65.0
32.4,22,4.2,none,23,88.5,False,flat,3.5,92.6,566.6,2425,8.87
6.9,74,35.1,none,77,109.9,True,mountainous,3.9,85.0,577.4,1731,38.74
39.5,49,64.5,rain,83,87.2,True,hilly,0.2,72.7,391.2,2325,23.9
-24.8,37,46.9,snow,89,75.0,True,flat,6.5,96.1,532.7,2064,65.0
8.8,15,48.5,none,93,96.2,False,flat,7.8,62.9,322.7,1857,19.23
37.9,54,16.0,none,56,33.6,True,flat,5.1,79.3,474.4,2472,14.79
6.6,42,27.5,none,69,40.9,True,hilly,3.8,74.5,502.2,2221,26.73
14.1,33,67.6,rain,11,42.5,False,flat,3.3,90.5,551.1,1817,14.37
18.7,73,7.0,none,62,72.6,False,flat,6.5,70.0,399.2,1695,7.94
1.8,79,68.6,rain,53,117.2,True,flat,3.3,73.2,498.7,2378,42.52
13.9,32,38.7,rain,97,94.3,True,flat,6.0,67.2,407.7,2091,27.79
10.9,14,67.0,none,91,127.3,True,flat,9.3,48.4,336.5,1537,26.68
33.1,86,25.4,none,82,34.0,True,hilly,3.3,93.2,605.7,1928,20.45
-26.8,11,27.1,rain,15,102.2,True,hilly,0.7,91.7,625.7,1944,65.0
-10.3,94,60.1,none,46,61.4,True,hilly,8.7,82.1,517.3,2275,46.16
36.5,66,62.8,none,73,32.3,True,hilly,2.7,60.9,424.8,1738,18.47
32.3,39,18.4,none,13,112.6,True,flat,9.9,61.3,371.0,1958,21.57
1.9,32,77.8,none,31,46.3,True,mountainous,8.4,42.2,264.8,1580,41.64
13.4,11,6.8,rain,90,51.4,True,flat,4.3,44.7,235.3,1624,17.29
-10.6,31,5.5,none,22,64.0,True,flat,6.3,70.8,486.8,2294,42.58
-16.8,22,47.6,none,15,108.8,True,flat,2.8,43.0,243.7,2024,54.48
2.5,65,57.8,rain,62,92.5,True,flat,0.8,46.0,290.9,1886,26.36
-5.3,25,76.9,none,95,56.5,True,flat,5.3,55.1,315.1,1766,33.64
10.9,58,32.4,rain,85,46.8,True,hilly,4.2,62.4,422.6,2464,31.14
-24.6,63,2.0,none,98,41.0,True,flat,9.7,69.4,362.1,1968,65.0
38.2,37,48.2,none,78,45.0,True,flat,6.0,59.5,404.6,2064,17.34
39.0,13,23.2,none,49,116.8,True,hilly,7.5,96.4,602.9,2484,23.58
18.9,13,34.6,snow,95,122.3,False,mountainous,1.4,97.1,670.9,2253,35.9
7.5,12,39.1,rain,48,126.8,True,hilly,7.2,43.4,260.5,1878,41.67
-8.3,77,5.2,none,42,113.5,True,flat,0.6,99.1,593.4,2056,42.23
27.0,39,38.9,snow,50,118.7,False,mountainous,6.1,50.4,288.0,1895,39.77
17.9,82,34.1,rain,83,111.6,False,flat,8.4,59.9,338.8,2054,21.55
-18.6,49,57.0,none,93,125.8,True,flat,4.8,90.2,473.4,2147,60.64
33.8,51,51.7,none,42,114.6,True,flat,2.2,81.3,459.5,2475,20.18
27.6,56,14.8,none,52,76.2,False,flat,4.4,43.5,270.5,2232,7.06
36.5,74,16.5,none,91,62.3,False,flat,8.4,86.5,447.0,2197,13.94
20.8,35,20.1,none,14,88.4,False,flat,7.1,79.8,428.6,1597,8.69
12.9,21,14.3,none,81,90.8,True,flat,6.1,97.0,652.0,1819,24.7
-0.7,60,52.6,none,51,87.5,True,flat,6.9,94.6,490.3,1781,36.89
35.3,39,79.6,none,44,100.7,True,flat,8.3,98.5,540.1,1601,21.24
30.6,50,52.2,none,50,99.9,True,flat,1.5,67.3,337.0,2372,23.21
-26.8,68,48.5,none,48,38.7,True,flat,8.4,82.4,530.4,2313,65.0
-28.2,54,32.8,none,78,58.6,True,hilly,8.1,97.7,654.9,2290,65.0
-3.6,66,25.0,none,94,119.0,True,flat,4.8,40.1,271.2,1677,38.65
26.7,59,72.9,snow,54,89.0,False,flat,4.0,87.3,593.9,2100,17.33
39.1,77,77.5,none,85,62.9,True,flat,9.3,43.2,251.1,2027,19.06
-19.5,74,39.7,none,76,115.0,True,flat,8.2,99.9,611.5,2113,65.0
11.6,58,23.2,none,40,54.9,True,flat,9.9,40.8,259.5,2287,28.52
-3.3,71,61.6,none,63,70.9,True,flat,6.4,73.3,500.5,1594,36.22
37.9,89,10.6,rain,70,57.6,True,flat,0.3,71.3,469.8,1691,14.07
28.9,49,61.2,none,12,117.1,False,flat,1.5,58.3,348.4,1781,10.11
28.7,47,65.5,none,46,102.8,False,flat,8.2,83.9,505.3,1971,14.8
2.8,79,10.0,none,99,76.0,True,hilly,6.4,55.4,314.4,2086,35.4
-1.0,62,78.1,none,67,123.2,True,flat,2.0,57.4,288.6,1805,36.7
-10.9,16,78.8,none,40,122.7,True,hilly,0.1,50.8,268.8,1610,53.37
-26.1,90,74.9,none,33,101.2,True,hilly,2.6,82.8,469.2,2007,65.0
30.5,13,39.7,none,29,119.2,True,flat,1.4,50.2,311.8,1559,17.03
26.9,77,19.7,rain,46,101.9,False,flat,8.8,93.9,603.3,1864,16.66
40.0,78,46.6,none,27,92.8,True,flat,8.8,57.3,388.4,1544,23.3
39.8,96,33.6,none,22,72.1,True,flat,8.4,71.1,434.5,1719,16.93
8.9,15,16.5,none,43,57.3,True,flat,0.9,68.5,396.5,1610,15.56
23.8,64,33.9,snow,65,36.0,False,hilly,1.4,82.1,524.3,1946,17.41
36.1,49,53.1,none,23,110.1,True,hilly,1.4,54.0,312.6,1735,28.04
29.5,40,5.7,none,14,42.2,False,flat,2.6,90.3,471.2,1555,3.36
-12.7,18,26.7,none,13,71.0,True,hilly,0.7,84.3,422.1,1798,43.92
1.5,61,1.4,none,34,53.5,True,flat,9.8,60.6,388.6,2393,31.92
-21.0,53,60.0,none,27,75.5,True,flat,8.6,47.2,321.0,2342,64.14
36.8,19,51.3,snow,59,61.5,True,hilly,0.7,70.3,446.7,2383,26.19
12.4,65,5.0,none,51,113.0,True,mountainous,1.4,98.8,499.6,1892,34.0
-14.0,76,77.2,rain,39,127.8,True,hilly,2.6,41.5,225.5,2379,65.0
17.0,79,1.8,none,85,124.2,False,mountainous,7.8,90.7,625.1,2452,30.35
13.3,91,47.2,rain,55,92.2,True,flat,7.1,82.0,526.3,2458,21.65
-4.9,47,62.1,none,18,127.9,True,flat,6.3,51.0,330.2,1624,48.84
-22.1,96,63.0,none,37,70.1,True,flat,9.1,68.6,453.5,2324,65.0
17.0,88,2.7,snow,98,82.2,False,hilly,0.4,77.7,530.0,1837,16.21
6.4,37,72.5,none,98,55.7,True,flat,1.6,81.8,480.9,1950,27.51
24.1,24,73.5,snow,33,119.8,False,flat,1.9,95.3,558.4,2156,21.04
6.4,49,44.9,none,25,48.0,True,flat,0.6,92.4,466.2,2258,17.72
29.7,46,38.6,snow,55,91.0,False,hilly,6.2,59.7,410.4,2400,24.51
8.6,62,3.6,none,53,109.9,True,hilly,2.1,47.2,248.3,2458,26.29
9.3,63,45.0,rain,47,89.5,True,flat,4.8,46.3,273.0,2270,26.58
31.4,77,32.8,none,58,37.9,True,flat,6.9,98.1,608.4,1740,23.31
-1.8,56,61.8,none,31,91.1,True,flat,6.0,97.3,680.2,2008,33.89
-20.6,19,32.3,rain,20,106.7,True,flat,2.9,89.2,517.1,1846,65.0
-28.0,87,54.7,rain,61,48.8,True,flat,4.1,98.8,626.3,2365,65.0
22.9,38,8.1,none,94,103.7,False,hilly,3.4,56.5,389.8,1995,12.46
13.4,97,10.6,none,22,117.9,True,hilly,8.5,89.5,550.0,2357,31.9
19.3,21,11.2,none,73,128.6,False,flat,4.2,70.1,425.6,2474,6.82
-15.1,96,3.6,none,49,71.0,True,flat,0.6,88.0,540.6,1788,45.44
-20.5,18,43.3,none,36,32.5,True,flat,6.2,76.6,508.6,1529,60.53
-29.0,31,63.5,rain,87,71.9,True,flat,2.0,90.8,461.6,1714,65.0
-5.5,14,48.8,none,51,96.0,False,flat,3.4,63.8,416.3,2140,29.27
11.3,73,46.0,none,62,119.1,True,flat,3.3,99.3,531.0,2309,32.27
-2.5,87,54.4,snow,50,123.8,True,flat,0.7,53.2,347.3,2248,45.47
0.6,49,27.2,none,17,121.0,False,flat,9.5,80.4,530.4,2303,24.86
33.3,94,29.0,none,64,95.8,True,hilly,5.5,88.2,551.2,2425,21.28
-5.6,63,25.1,rain,48,98.3,True,flat,1.6,75.1,441.7,1724,39.8
6.0,67,57.0,rain,18,30.2,True,hilly,5.6,57.4,371.2,1550,28.89
24.9,86,12.9,rain,64,66.4,False,flat,4.5,73.7,371.2,1828,6.68
-2.2,37,1.0,rain,11,120.7,True,flat,3.4,70.3,442.6,2354,48.54
13.5,42,47.7,none,29,99.0,True,hilly,4.7,51.4,280.9,2228,27.4
30.4,92,75.4,none,80,76.8,True,flat,6.7,85.8,542.3,1533,17.07
36.5,91,48.8,rain,13,40.4,True,hilly,2.0,56.0,295.6,1655,19.82
-19.7,98,62.6,none,68,54.6,True,hilly,5.4,89.9,481.9,2430,65.0
34.9,91,53.8,none,95,85.5,True,flat,8.1,52.9,312.1,1996,25.43
4.4,21,39.8,rain,25,119.8,True,flat,2.2,70.1,425.0,2140,24.67
-11.9,84,57.5,rain,48,39.6,True,flat,5.2,81.7,476.6,1594,43.27
2.1,47,65.9,none,62,45.4,True,flat,9.7,99.7,620.7,2077,27.22
38.6,99,18.0,snow,51,95.5,False,flat,8.0,56.3,287.3,2346,20.09
4.5,53,26.9,rain,66,59.4,True,hilly,5.9,78.1,420.9,2402,35.94
-7.0,60,17.9,snow,46,47.0,True,flat,7.5,49.2,246.4,1951,50.79
14.3,58,36.2,snow,23,47.8,True,flat,5.3,89.2,546.9,2087,27.44
-13.2,39,70.8,none,18,79.3,True,flat,9.9,91.7,585.1,2230,48.22
-24.7,17,27.6,rain,77,88.4,True,flat,1.7,93.3,556.6,1899,65.0
-21.0,91,30.0,none,31,120.4,False,flat,7.2,96.7,572.9,1792,58.58
-21.0,82,68.8,rain,86,83.0,True,hilly,0.1,61.3,358.9,1589,65.0
-19.4,23,41.2,rain,77,99.1,False,mountainous,1.3,80.0,453.7,1695,65.0
-20.3,80,42.8,none,14,48.1,True,flat,7.2,58.9,364.1,2483,65.0
14.9,66,68.9,none,28,101.3,True,hilly,7.6,88.2,442.2,2371,32.54
-17.3,47,39.2,none,36,94.9,True,hilly,0.4,64.9,402.0,1846,56.27
-5.8,33,54.5,rain,64,51.6,True,flat,3.3,73.3,438.3,2330,38.85
32.8,87,6.9,rain,83,96.9,True,flat,1.2,48.0,299.9,2265,18.91
3.2,73,14.3,none,15,51.1,True,mountainous,8.9,91.0,610.7,2468,45.94
16.7,59,32.4,none,32,89.4,False,mountainous,4.5,69.0,459.2,1539,24.61
-17.9,65,39.6,rain,44,96.9,True,flat,4.4,78.4,518.7,2079,62.22
-16.5,18,77.3,none,27,99.3,True,hilly,8.2,80.2,466.8,2201,63.67
-27.1,53,77.7,none,59,120.9,False,hilly,7.0,56.5,326.3,2329,65.0
-18.2,27,68.1,none,53,124.8,True,hilly,9.2,87.7,474.8,2303,65.0
-10.5,29,25.2,snow,38,111.0,True,hilly,9.4,90.0,455.6,1777,64.52
-17.6,70,77.1,rain,57,117.9,True,hilly,3.1,70.9,426.4,2204,63.05
-23.8,92,55.1,none,42,31.9,True,flat,6.5,94.1,654.3,2310,65.0
-21.6,46,31.4,none,41,66.3,False,hilly,5.4,49.7,323.0,2016,61.28
2.3,29,56.1,none,34,34.0,True,flat,6.0,64.9,395.4,2001,28.61
-15.6,68,1.3,rain,59,52.5,True,hilly,6.3,42.7,238.7,1941,54.7
-4.5,88,11.7,none,50,68.2,True,hilly,0.6,63.9,335.1,1708,37.54
5.2,77,66.4,none,28,116.8,False,hilly,9.0,99.8,551.8,2333,30.2
18.3,88,51.6,none,11,81.2,False,mountainous,1.4,67.8,411.4,2002,22.82
-27.2,58,29.1,snow,24,94.9,True,flat,4.2,65.2,407.1,1635,65.0
26.0,78,40.1,none,14,66.3,False,flat,2.9,81.3,465.8,2414,9.39
14.0,23,72.4,none,49,90.3,True,hilly,5.5,42.9,223.6,2345,30.1
-24.3,41,50.5,rain,30,111.6,True,hilly,9.6,61.2,338.3,1923,65.0
31.2,45,31.9,snow,48,60.1,True,hilly,4.1,72.0,396.9,2282,31.04
34.5,56,9.6,none,40,123.2,True,flat,6.0,69.0,419.1,1666,19.79
-25.7,94,23.5,none,58,51.3,True,flat,1.4,78.5,409.0,2472,65.0
-10.6,89,78.3,none,75,121.9,True,flat,4.6,48.3,269.5,1585,53.51
26.4,22,35.0,none,53,32.8,False,flat,9.2,64.2,364.9,2382,8.91
22.4,26,37.7,none,16,84.3,False,hilly,9.3,78.0,472.3,2498,17.86
-17.1,42,39.9,none,12,128.5,True,hilly,5.5,58.1,325.2,1790,65.0
-15.3,36,70.7,none,29,91.0,True,mountainous,7.7,76.8,406.9,2312,65.0
-4.1,65,48.3,rain,48,85.5,True,flat,0.0,97.5,492.5,2414,38.79
3.9,91,55.5,none,14,98.2,True,hilly,5.3,95.8,512.3,2453,38.75
13.3,97,31.2,none,39,58.9,True,hilly,7.3,83.5,555.4,2221,23.33
-4.2,69,2.3,none,90,35.4,True,flat,3.3,50.7,288.8,2120,25.31
2.4,85,74.5,none,18,55.1,True,flat,9.0,87.1,529.1,1605,31.61
22.3,57,75.9,none,95,47.6,False,hilly,7.8,66.8,399.5,1969,16.8
-27.4,29,75.9,rain,87,122.4,True,flat,7.7,97.1,539.2,1894,65.0
-12.3,57,75.5,none,85,115.2,True,flat,0.2,76.7,512.8,1522,43.66
19.9,60,65.2,rain,88,61.8,False,flat,1.8,53.1,364.9,1786,8.86
32.7,77,54.8,none,17,113.6,True,hilly,7.1,58.7,318.7,2243,34.43
5.8,30,67.6,none,24,51.2,True,hilly,5.6,59.1,391.2,1804,29.27
7.2,43,48.0,none,22,50.0,True,hilly,5.8,56.6,368.4,1534,31.33
-22.5,43,10.7,none,20,106.8,True,hilly,0.1,86.3,576.2,2270,65.0
1.3,96,31.3,rain,39,62.7,True,mountainous,4.4,60.2,350.3,2308,41.54
7.3,50,77.7,rain,85,36.5,True,hilly,7.9,51.7,329.7,1527,31.02
-13.0,78,28.1,none,33,102.0,True,flat,6.6,75.8,407.6,2336,54.69
-11.2,78,69.4,none,32,129.0,False,mountainous,5.7,67.9,470.9,2297,54.88
-3.6,34,7.5,none,71,86.6,True,flat,7.0,41.3,266.4,2121,29.78
